Index,Target Position x,Target Position y,Pred Position x,Pred Position y,Target Angle q1,Target Angle q2,Pred Angle q1,Pred Angle q2,Excursion s1,Excursion s2,Excursion s3,Time
306.0,1.1755705045849458,7.381966011250105,1.0720280773211428,7.4653183039962245,7.197170690504595,135.57086243071092,9.0,135.0,0.0,82.0,3.0,0.006
307.0,1.2036300463040959,7.4027289799054135,1.0720280773211428,7.4653183039962245,7.065763761046681,135.28833727874095,9.0,135.0,0.0,82.0,3.0,0.007006
308.0,1.231322950651317,7.423978492786556,1.104020254438308,7.486810306322834,6.946234869979406,135.00064130017256,8.823529411764705,134.70588235294116,0.0,81.96078431372548,2.941176470588235,0.009019
309.0,1.258640782099675,7.445708077086058,1.1613355022703171,7.519250560242532,6.8384906225110536,134.70793195633487,8.470588235294116,134.23529411764704,0.0,81.96078431372548,2.8235294117647056,0.006
310.0,1.2855752193730785,7.467911113762044,1.2194116514833429,7.550906238677306,6.7424282636609565,134.4103660079023,8.117647058823529,133.76470588235293,0.0,81.96078431372548,2.7058823529411766,0.009006
311.0,1.312118057981014,7.490580839554456,1.2194116514833429,7.550906238677306,6.657936327094655,134.1080993749897,8.117647058823529,133.76470588235293,0.0,81.96078431372548,2.7058823529411766,0.007984
312.0,1.3382612127177156,7.513710349045211,1.2194116514833429,7.550906238677306,6.584895270293831,133.8012870092519,8.117647058823529,133.76470588235293,0.0,81.96078431372548,2.7058823529411766,0.007982
313.0,1.3639967201249972,7.5372925967616595,1.2194116514833429,7.550906238677306,6.523178093907389,133.49008277760782,8.117647058823529,133.76470588235293,0.0,81.96078431372548,2.7058823529411766,0.006995
314.0,1.3893167409179945,7.561320399322698,1.2194116514833429,7.550906238677306,6.472650943443279,133.17463935717515,8.117647058823529,133.76470588235293,0.0,81.96078431372548,2.7058823529411766,0.008
315.0,1.4142135623730947,7.585786437626904,1.2194116514833429,7.550906238677306,6.433173691758566,132.8551081409706,8.117647058823529,133.76470588235293,0.0,81.96078431372548,2.7058823529411766,0.007002
316.0,1.4386796006773017,7.610683259082005,1.3590102511340643,7.5879417185501215,6.404600501083584,132.5316391539111,7.0,133.0,2.0,86.0,1.0,6.597357
317.0,1.4627074032383414,7.636003279875004,1.3590102511340643,7.5879417185501215,6.386780363577589,132.2043809786321,7.0,133.0,2.0,86.0,1.0,0.005998
318.0,1.4862896509547885,7.6617387872822835,1.3590102511340643,7.5879417185501215,6.379557619652662,131.87348069063023,7.0,133.0,2.0,86.0,1.0,0.007989
319.0,1.5094191604455438,7.6878819420189854,1.3590102511340643,7.5879417185501215,6.382772453523871,131.5390838022306,7.0,133.0,2.0,86.0,1.0,0.005998
320.0,1.5320888862379556,7.714424780626921,1.3590102511340643,7.5879417185501215,6.396261365644233,131.20133421487688,7.0,133.0,2.0,86.0,1.0,0.006001
321.0,1.5542919229139411,7.7413592179003246,1.4010712996435695,7.616580212381127,6.419857621863949,130.86037417924527,6.823529411764706,132.58823529411762,2.0,85.88235294117646,0.9411764705882353,0.049004
322.0,1.576021507213444,7.768677049348684,1.5671547001329085,7.823206220805876,6.4533916793150485,130.51634426268808,7.0,130.0,2.0,84.0,1.0,1.481064
323.0,1.5972710200945857,7.796369953695903,1.5671547001329085,7.823206220805876,6.496691589166659,130.1693833235214,7.0,130.0,2.0,84.0,1.0,0.006004
324.0,1.6180339887498947,7.824429495415053,1.5671547001329085,7.823206220805876,6.549583376521244,129.81962849168144,7.0,130.0,2.0,84.0,1.0,0.011
325.0,1.6383040885779832,7.852847127297907,1.5671547001329085,7.823206220805876,6.611891397832181,129.46721515528796,7.0,130.0,2.0,84.0,1.0,0.006985
326.0,1.6580751451100837,7.881614193058507,1.5671547001329085,7.823206220805876,6.683438676316441,129.1122769526663,7.0,130.0,2.0,84.0,1.0,0.012002
327.0,1.677341135890848,7.910721929969946,1.5671547001329085,7.823206220805876,6.76404721591545,128.7549457693967,7.0,130.0,2.0,84.0,1.0,0.006984
328.0,1.6960961923128517,7.94016147153359,1.5671547001329085,7.823206220805876,6.853538294423147,128.39535173997535,7.0,130.0,2.0,84.0,1.0,0.007018
329.0,1.7143346014042242,7.969923850179891,1.5671547001329085,7.823206220805876,6.951732736454031,128.03362325368985,7.0,130.0,2.0,84.0,1.0,0.006
330.0,1.7320508075688767,7.999999999999999,1.9523477340564899,8.086039732470287,7.058451166966082,127.66988696432963,6.0,126.0,3.0,84.0,0.0,0.015988
331.0,1.7492394142787917,8.030380759507326,1.9523477340564899,8.086039732470287,7.173514246086005,127.30426780337048,6.0,126.0,3.0,84.0,0.0,0.006987
332.0,1.765895185717854,8.061056874428218,1.9523477340564899,8.086039732470287,7.296742886007483,126.93688899629034,6.0,126.0,3.0,84.0,0.0,0.007003
333.0,1.7820130483767356,8.092019000520907,1.9523477340564899,8.086039732470287,7.427958450748222,126.5678720816927,6.0,126.0,3.0,84.0,0.0,0.007014
334.0,1.7975880925983336,8.123257706421844,1.9523477340564899,8.086039732470287,7.566982939559122,126.19733693293212,6.0,126.0,3.0,84.0,0.0,0.00799
335.0,1.8126155740733,8.154763476518601,1.9523477340564899,8.086039732470287,7.71363915478157,125.82540178195333,6.0,126.0,3.0,84.0,0.0,0.007985
336.0,1.827090915285202,8.1865267138484,1.9523477340564899,8.086039732470287,7.86775085494361,125.45218324507465,6.0,126.0,3.0,84.0,0.0,0.006001
337.0,1.8410097069048805,8.218537743021452,1.796002589408304,8.290853016315111,8.029142893878559,125.07779635046185,9.0,124.5,0.0,75.0,3.0,3.925224
338.0,1.8543677091335746,8.250786813168176,1.796002589408304,8.290853016315111,8.197641346636107,124.70235456705629,9.0,124.5,0.0,75.0,3.0,0.034965
339.0,1.867160852994403,8.283264100909399,1.796002589408304,8.290853016315111,8.373073622940197,124.32596983473628,9.0,124.5,0.0,75.0,3.0,0.008987
340.0,1.8793852415718169,8.315959713348663,1.796002589408304,8.290853016315111,8.555268568929588,123.94875259550628,9.0,124.5,0.0,75.0,3.0,0.013987
341.0,1.8910371511986337,8.348863691085686,1.796002589408304,8.290853016315111,8.744056557895103,123.57081182552307,9.0,124.5,0.0,75.0,3.0,0.008002
342.0,1.902113032590307,8.381966011250105,1.796002589408304,8.290853016315111,8.939269570705349,123.19225506778149,9.0,124.5,0.0,75.0,3.0,0.009985
343.0,1.9126095119260706,8.415256590554526,1.796002589408304,8.290853016315111,9.140741266587995,122.81318846529615,9.0,124.5,0.0,75.0,3.0,0.014001
344.0,1.9225233918766378,8.448725288366003,1.8415099561476325,8.312670925696201,9.348307044908378,122.4337167946274,8.823529411764705,124.11764705882354,0.0,74.90196078431373,2.941176470588235,0.042003
345.0,1.9318516525781366,8.482361909794959,1.910618959145184,8.334426077547072,9.561804098560783,122.05394349961217,8.470588235294116,123.64705882352942,0.0,74.90196078431373,2.8235294117647056,0.053019
346.0,1.940591452551993,8.516156208800664,2.150207697271803,8.60148255898321,9.78107145956224,121.67397072517068,9.0,120.0,0.0,72.0,3.0,1.290058
347.0,1.9487401295704703,8.55009789131227,2.150207697271803,8.60148255898321,10.005950037410324,121.29389935107116,9.0,120.0,0.0,72.0,3.0,0.007001
348.0,1.9562952014676112,8.58417661836448,2.150207697271803,8.60148255898321,10.236282650741467,120.91382902554389,9.0,120.0,0.0,72.0,3.0,0.00699
349.0,1.963254366895328,8.618382009246911,2.150207697271803,8.60148255898321,10.471914052798578,120.53385819864533,9.0,120.0,0.0,72.0,3.0,0.009987
350.0,1.969615506024416,8.65270364466614,2.150207697271803,8.60148255898321,10.712690951191309,120.15408415528168,9.0,120.0,0.0,72.0,3.0,0.005998
351.0,1.9753766811902753,8.687131069919538,2.150207697271803,8.60148255898321,10.958462022406541,119.77460304780865,9.0,120.0,0.0,72.0,3.0,0.013999
352.0,1.9805361374831405,8.721653798079869,1.9325314304597914,8.775727626243189,11.209077921501844,119.3955099281321,12.0,119.0,3.0,74.0,2.0,1.117097
353.0,1.9850923032826442,8.756261313189706,1.9325314304597914,8.775727626243189,11.464391287389853,119.01689877924102,12.0,119.0,3.0,74.0,2.0,0.005001
354.0,1.9890437907365466,8.790943073464693,1.9325314304597914,8.775727626243189,11.724256744098877,118.63886254611005,12.0,119.0,3.0,74.0,2.0,0.007003
355.0,1.992389396183491,8.825688514504684,1.9325314304597914,8.775727626243189,11.988530898371442,118.2614931659157,12.0,119.0,3.0,74.0,2.0,0.008021
356.0,1.9951281005196484,8.860487052511749,1.9325314304597914,8.775727626243189,12.257072333941144,117.88488159751441,12.0,119.0,3.0,74.0,2.0,0.006
357.0,1.9972590695091477,8.89532808751411,1.977088964794926,8.799852261048853,12.529741602807276,117.50911785013689,11.882352941176471,118.58823529411765,2.941176470588235,73.72549019607844,2.0,0.008003
358.0,1.9987816540381915,8.930201006594999,1.977088964794926,8.799852261048853,12.80640121380598,117.13429101125702,11.882352941176471,118.58823529411765,2.941176470588235,73.72549019607844,2.0,0.006984
359.0,1.9996953903127825,8.965095187125433,2.1111325688856946,9.045355267177674,13.086915618758226,116.76048927359817,13.0,115.5,2.0,69.0,3.0,0.08502
